rel..oa_id,rel..total_persons,rel..christian,rel..buddhist,rel..hindu,rel..jewish,rel..muslim,rel..sikh,rel..other_religion,rel..no_religion,rel..religion_not_stated
W00002353,245,136,1,0,0,0,0,2,64,42
W00002704,252,189,1,0,0,0,0,1,48,13
W00002705,273,202,0,0,0,4,0,1,47,19
W00002706,243,141,0,0,0,0,0,1,71,30
W00002707,192,133,1,0,0,0,0,1,41,16
W00002708,216,128,1,0,0,0,0,3,66,18
W00002709,246,151,0,0,0,0,0,3,76,16
W00002710,168,112,2,0,0,4,0,0,36,14
W00002711,531,332,1,0,0,0,0,2,142,54
W00002712,179,129,0,0,0,0,0,0,44,6
W00002713,240,121,3,0,1,1,0,0,88,26
W00002714,291,196,1,0,0,1,0,6,67,20
W00002715,251,166,1,0,0,0,0,1,59,24
W00002716,344,217,1,2,0,0,0,5,92,27
W00002717,131,86,1,0,0,0,0,0,38,6
W00002718,239,133,2,0,0,0,0,0,89,15
W00002719,376,282,0,0,1,0,0,0,69,24
W00002720,215,166,1,0,0,11,0,0,25,12
W00002721,257,129,0,0,0,0,0,3,106,19
W00002722,300,197,0,0,0,0,0,0,82,21
W00002723,195,108,1,0,1,0,0,1,70,14
W00002724,213,147,1,1,0,0,0,1,53,10
W00002725,228,125,4,0,1,0,0,0,78,20
W00002726,253,141,0,0,0,3,0,2,80,27
W00002727,216,124,0,0,0,0,0,7,67,18
W00002728,311,188,1,0,0,0,0,1,102,19
W00002729,213,126,1,0,0,1,0,1,69,15
W00002730,233,138,1,0,0,4,0,1,60,29
W00002731,386,144,0,0,0,8,0,1,193,40
W00002732,286,151,1,0,2,0,0,4,111,17
W00002733,229,113,1,0,0,1,0,4,92,18
W00002734,273,162,3,0,0,4,0,1,74,29
W00002736,431,246,1,0,0,6,0,1,143,34
W00002737,317,174,1,1,0,1,0,1,122,17
W00002738,490,231,6,4,3,8,1,8,198,31
W00002739,319,140,5,1,0,3,0,1,150,19
W00002740,443,175,3,2,1,4,2,4,216,36
W00002741,315,138,5,1,0,2,0,3,136,30
W00002742,350,122,3,2,2,7,0,3,182,29
W00002743,348,134,4,1,3,2,0,8,173,23
W00002744,202,87,0,2,1,3,0,4,94,11
W00002745,199,72,1,5,0,0,0,5,96,20
W00002746,295,136,4,3,0,0,0,9,119,24
W00002747,346,193,9,6,0,1,0,2,117,18
W00002748,367,173,4,4,1,0,0,8,145,32
W00002751,272,112,1,2,0,1,0,1,131,24
W00002752,340,124,2,1,0,1,1,4,164,43
W00002753,366,193,0,3,0,6,0,1,127,36
W00002754,322,202,0,0,1,0,0,2,87,30
W00002755,327,200,2,0,0,0,0,0,89,36
W00002756,332,208,0,0,0,1,0,0,92,31
W00002757,232,122,4,0,0,7,0,2,75,22
W00002758,251,131,0,0,0,0,0,2,83,35
W00002759,314,136,0,2,0,0,0,3,142,31
W00002760,277,141,0,0,0,8,0,5,96,27
W00002761,300,141,0,1,0,0,0,2,139,17
W00002762,401,249,1,0,0,2,0,6,111,32
W00002763,341,160,3,0,0,1,0,10,141,26
W00002764,340,140,1,1,0,9,2,7,163,17
W00002765,285,148,1,0,0,7,0,1,97,31
W00002766,384,175,4,1,3,2,0,5,165,29
W00002767,239,114,3,0,0,9,0,3,91,19
W00002768,131,95,2,0,0,0,0,0,23,11
W00002769,276,143,0,1,0,5,0,3,111,13
W00002770,328,185,0,0,0,5,0,4,101,33
W00002771,407,198,2,7,1,9,0,5,165,20
W00002772,296,190,1,0,0,5,0,5,60,35
W00002773,249,183,2,0,0,0,0,3,40,21
W00002774,273,181,4,0,0,0,0,2,59,27
W00002775,241,129,1,0,0,1,0,3,73,34
W00002776,305,197,0,0,0,0,1,6,83,18
W00002777,263,176,2,0,1,0,0,1,62,21
W00002778,265,121,2,0,0,0,0,3,107,32
W00002779,221,94,1,0,0,1,0,3,104,18
W00002780,229,132,1,0,0,0,0,2,72,22
W00002781,290,186,0,0,0,0,0,0,83,21
W00002782,264,152,0,0,0,1,0,6,84,21
W00002783,130,60,2,0,0,0,0,5,45,18
W00002784,353,214,1,0,1,3,0,1,92,41
W00002785,326,225,2,0,0,0,0,0,79,20
W00002786,275,151,2,0,0,0,0,2,89,31
W00002787,258,151,2,0,0,2,0,2,77,24
W00002788,281,178,1,0,0,0,0,1,82,19
W00002789,233,122,0,0,0,0,0,3,73,35
W00002790,246,153,0,0,0,0,0,2,60,31
W00002791,351,205,2,6,0,0,0,1,108,29
W00002792,324,166,3,0,0,0,0,4,135,16
W00002793,338,177,1,1,0,0,0,0,142,17
W00002794,270,128,0,0,0,0,0,3,116,23
W00002795,317,165,1,0,1,0,0,11,104,35
W00002796,310,143,4,3,0,0,0,8,110,42
W00002797,382,225,1,0,0,5,0,3,115,33
W00002798,278,167,1,1,0,5,0,2,84,18
W00002799,269,144,0,0,0,0,0,2,82,41
W00002800,203,148,0,0,0,0,0,2,43,10
W00002801,309,200,0,0,0,0,0,3,82,24
W00002802,273,175,0,0,0,0,0,0,71,27
W00002803,260,177,4,0,0,0,0,2,68,9
W00002805,247,145,4,3,0,9,0,2,66,18
W00002806,353,253,0,9,1,13,0,0,52,25
W00002807,265,182,4,0,0,0,6,1,56,16
W00002808,341,224,0,0,0,4,0,5,90,18
W00002809,285,143,1,0,0,1,0,3,117,20
W00002811,255,188,0,0,2,0,0,0,55,10
W00002812,318,164,3,13,0,12,0,5,86,35
W00002813,218,140,1,0,0,4,0,6,48,19
W00002814,417,247,1,3,0,13,0,2,115,36
W00002815,316,190,4,0,0,4,0,4,72,42
W00002816,264,163,3,0,0,4,0,6,67,21
W00002818,190,98,1,2,0,5,0,1,61,22
W00002819,254,150,0,1,0,0,0,0,77,26
W00002820,487,338,1,2,0,0,0,1,99,46
W00002821,329,234,0,1,0,0,0,0,78,16
W00002822,260,150,0,0,0,5,0,3,69,33
W00002823,366,215,0,0,0,2,0,2,101,46
W00002824,174,83,0,0,1,0,0,1,66,23
W00002825,263,112,1,0,0,1,0,4,110,35
W00002826,194,122,2,0,0,0,0,1,55,14
W00002827,239,139,0,0,0,1,0,1,85,13
W00002828,346,197,6,4,1,18,7,0,80,33
W00002829,200,97,0,0,0,0,0,3,84,16
W00002831,1482,612,10,7,2,21,4,17,706,103
W00002832,269,135,3,0,0,1,0,0,103,27
W00002833,242,161,3,0,0,0,0,8,40,30
W00002834,521,318,3,0,0,1,0,10,157,32
W00002835,148,90,1,0,0,0,0,0,48,9
W00002836,282,186,2,0,0,0,0,2,62,30
W00002837,373,211,0,0,1,0,0,8,115,38
W00002838,353,232,0,0,0,0,0,1,82,38
W00002839,207,133,0,0,0,0,0,3,50,21
W00002840,238,145,1,4,0,0,0,2,53,33
W00002841,333,215,1,0,0,0,0,0,78,39
W00002842,388,260,1,0,0,7,0,4,84,32
W00002843,292,186,0,0,0,0,0,5,86,15
W00002844,168,111,0,0,0,0,0,0,43,14
W00002845,306,213,0,0,0,0,0,0,71,22
W00002846,252,179,3,0,1,1,0,1,49,18
W00002847,208,126,0,0,0,0,0,3,61,18
W00002848,191,130,0,0,0,0,0,0,43,18
W00002849,299,176,0,0,0,0,0,1,91,31
W00002850,183,100,0,0,0,0,0,3,62,18
W00002851,410,261,2,1,0,30,0,0,89,27
W00002852,283,190,2,0,3,0,0,2,59,27
W00002853,279,158,2,4,1,0,0,3,72,39
W00002854,289,191,0,0,0,0,0,1,74,23
W00002855,280,179,0,0,0,0,0,2,81,18
W00002856,346,248,1,0,1,0,0,2,64,30
W00002857,288,190,1,0,1,0,0,9,55,32
W00002858,340,210,2,0,0,0,0,1,82,45
W00002859,206,122,1,0,0,3,0,5,47,28
W00002860,250,165,0,3,0,0,0,0,58,24
W00002861,301,154,3,0,0,3,0,8,89,44
W00002862,306,193,3,0,0,0,0,8,73,29
W00002863,334,182,1,1,0,0,0,1,116,33
W00002864,306,186,0,0,0,0,0,5,92,23
W00002865,283,203,0,1,0,0,0,2,63,14
W00002866,247,154,1,0,0,0,0,1,51,40
W00002867,289,179,0,0,0,0,0,2,75,33
W00002868,207,109,0,0,1,0,0,3,72,22
W00002869,224,133,1,1,2,1,0,4,53,29
W00002870,203,118,0,1,0,10,0,3,54,17
W00002871,229,118,1,0,0,0,0,5,66,39
W00002872,218,135,1,0,2,0,0,2,58,20
W00002873,206,148,0,0,0,0,0,5,39,14
W00002874,197,111,0,0,0,0,0,3,56,27
W00002875,296,185,2,0,0,0,0,4,88,17
W00002876,300,196,2,0,0,0,0,3,85,14
W00002877,320,203,1,0,0,0,0,1,76,39
W00002878,309,199,2,0,0,1,0,3,81,23
W00002879,337,222,0,0,0,6,0,0,85,24
W00002880,345,203,3,0,0,0,0,4,79,56
W00002881,304,183,3,0,0,0,0,2,90,26
W00002882,273,156,5,0,0,0,0,6,88,18
W00002883,252,138,1,0,0,0,0,0,92,21
W00002884,342,214,2,0,0,0,0,6,91,29
W00002885,314,210,0,0,0,0,0,4,73,27
W00002886,300,202,0,1,0,0,0,3,64,30
W00002887,256,169,0,0,0,1,0,3,60,23
W00002888,301,196,3,0,1,5,0,1,62,33
W00002889,256,158,1,7,0,1,0,4,60,25
W00002890,297,182,0,0,0,19,0,10,52,34
W00002891,266,151,3,0,0,0,0,2,77,33
W00002892,244,150,0,0,0,1,0,2,72,19
W00002893,270,172,0,0,0,0,0,6,50,42
W00002894,220,154,0,0,0,0,0,3,49,14
W00002895,353,172,0,0,0,1,0,3,135,42
W00002896,382,228,1,0,2,0,0,3,106,42
W00002897,256,131,1,0,0,7,0,1,79,37
W00002898,153,79,1,0,0,0,0,5,53,15
W00002899,297,173,1,1,0,0,0,2,81,39
W00002900,415,238,1,0,0,0,0,4,141,31
W00002901,353,226,1,0,0,0,0,1,79,46
W00002902,245,131,1,0,0,0,0,2,98,13
W00002903,250,122,1,1,0,1,0,4,97,24
W00002904,256,159,1,0,0,0,0,0,77,19
W00002905,287,177,0,0,0,0,0,2,78,30
W00002906,257,149,0,0,0,0,0,5,73,30
W00002907,270,146,1,2,0,1,0,1,92,27
W00002908,200,113,0,0,0,6,0,0,62,19
W00002909,255,130,2,0,0,0,0,4,79,40
W00002910,388,187,4,1,0,0,0,7,152,37
W00002911,167,109,2,1,0,1,0,0,32,22
W00002912,286,169,4,0,0,0,0,9,72,32
W00002913,241,158,0,0,0,2,0,1,68,12
W00002914,255,146,2,0,2,1,0,5,80,19
W00002915,305,204,1,0,1,0,0,2,66,31
W00002916,215,121,0,0,0,1,0,6,72,15
W00002917,270,147,0,0,0,2,0,5,83,33
W00002918,334,198,0,0,0,1,0,2,85,48
W00002919,344,207,1,0,0,1,0,1,84,50
W00002920,322,235,0,0,0,0,0,1,67,19
W00002921,325,190,1,0,0,0,0,3,98,33
W00002922,285,200,1,0,0,0,0,0,71,13
W00002923,265,148,0,0,0,0,0,0,96,21
W00002924,253,146,0,0,0,0,0,1,82,24
W00002925,347,237,1,0,1,0,0,8,69,31
W00002926,250,163,0,0,0,0,0,2,61,24
W00002927,220,163,1,0,0,0,0,0,44,12
W00002928,363,252,0,0,0,2,0,0,82,27
W00002929,162,90,1,0,0,2,0,1,61,7
W00002930,297,171,1,0,0,0,0,2,103,20
W00002931,167,122,0,0,0,0,0,0,34,11
W00002932,335,218,0,0,0,0,2,5,81,29
W00002933,384,242,4,3,0,8,0,3,92,32
W00002934,214,141,2,0,0,0,0,5,58,8
W00002935,342,230,2,1,0,3,0,2,82,22
W00002936,210,139,0,0,0,0,0,0,54,17
W00002937,245,120,4,1,0,0,0,3,92,25
W00002938,567,373,3,2,0,10,0,5,138,36
W00002939,335,238,1,0,0,5,0,2,72,17
W00002940,414,274,0,0,0,0,0,0,114,26
W00002941,255,163,1,0,0,0,0,0,62,29
W00002942,300,179,0,0,0,1,0,9,73,38
W00002943,319,207,2,0,0,0,0,1,85,24
W00002944,339,222,2,0,3,0,0,6,66,40
W00002945,285,155,0,0,0,0,0,1,100,29
W00002946,242,135,0,3,0,0,0,3,80,21
W00002947,282,158,1,0,0,0,0,0,104,19
W00002948,239,143,0,0,0,1,0,4,69,22
W00002949,262,187,0,0,0,0,0,2,52,21
W00002950,388,253,0,0,0,0,0,2,85,48
W00002951,300,193,1,2,0,0,0,3,72,29
W00002952,397,244,1,0,0,0,0,0,103,49
W00002953,301,181,1,0,0,0,0,1,94,24
W00002954,376,180,4,0,0,0,0,5,150,37
W00002955,312,223,2,0,0,0,1,0,66,20
W00002956,362,237,0,0,0,0,0,4,87,34
W00002957,251,173,0,0,0,0,0,2,60,16
W00002958,365,222,1,0,0,0,0,1,118,23
W00002959,254,178,1,0,0,0,0,0,58,17
W00002960,409,320,0,0,0,0,0,1,77,11
W00002961,207,151,3,0,0,0,0,0,33,20
W00002962,264,179,0,0,0,0,0,2,69,14
W00002963,333,249,2,0,1,0,0,2,61,18
W00002964,613,385,0,1,0,0,0,0,165,62
W00002965,559,404,2,2,0,0,0,4,112,35
W00002966,227,169,0,0,0,3,0,0,39,16
W00002967,324,212,0,0,0,1,0,0,87,24
W00002968,220,146,2,0,0,4,0,0,47,21
W00002969,410,273,4,1,0,3,0,3,93,33
W00002970,239,158,0,0,0,0,0,0,63,18
W00002971,109,82,2,0,0,0,0,0,24,1
W00002972,362,223,2,0,0,2,0,0,102,33
W00002973,115,80,0,0,0,0,0,0,29,6
W00002974,336,232,1,0,0,0,0,1,83,19
W00002975,473,335,2,0,0,0,0,2,115,19
W00002976,384,231,0,0,0,1,0,0,128,24
W00002977,339,235,1,0,1,1,0,1,80,20
W00002978,293,163,0,0,1,1,0,0,113,15
W00002979,313,223,2,0,0,0,0,0,69,19
W00002980,280,138,0,0,0,2,0,6,114,20
W00002981,292,145,2,0,0,2,1,1,119,22
W00002982,329,223,0,0,0,1,0,0,64,41
W00002983,271,146,0,0,0,0,0,1,85,39
W00002984,280,134,1,0,0,0,0,2,119,24
W00002985,329,216,0,5,0,0,0,1,78,29
W00002986,407,251,0,0,1,0,0,8,110,37
W00002987,355,225,2,2,1,1,1,6,75,42
W00002988,360,200,3,1,0,0,0,0,116,40
W00002989,395,261,1,0,0,0,1,7,105,20
W00002990,416,264,0,0,1,0,0,1,111,39
W00002991,288,170,1,0,1,1,0,0,97,18
W00002992,195,130,0,0,0,0,0,2,47,16
W00002993,445,262,4,0,1,0,1,5,131,41
W00002994,356,245,4,0,0,0,0,2,74,31
W00002995,368,230,1,0,0,0,0,5,93,39
W00002996,313,220,0,0,0,0,0,0,62,31
W00002997,316,200,5,0,0,0,0,3,80,28
W00002998,207,119,3,0,0,0,0,2,65,18
W00002999,292,198,2,0,0,0,0,1,74,17
W00003000,287,172,2,0,0,0,0,4,84,25
W00003001,281,180,0,0,0,0,0,5,62,34
W00003002,300,204,0,0,0,0,0,0,72,24
W00003003,314,201,1,0,0,7,0,0,71,34
W00003004,319,205,0,1,0,6,0,4,80,23
W00003005,273,173,2,0,0,0,0,4,52,42
W00003006,285,204,2,2,0,0,0,1,42,34
W00003007,353,230,0,0,0,0,0,3,89,31
W00003008,241,175,0,0,0,0,0,0,48,18
W00003009,333,245,0,0,0,0,0,0,64,24
W00003010,395,216,0,0,0,0,0,0,139,40
W00003011,301,184,0,0,0,0,0,2,92,23
W00003012,345,216,4,0,0,0,0,5,95,25
W00003013,300,225,5,0,0,3,0,0,51,16
W00003014,259,173,0,0,0,0,0,2,63,21
W00003015,273,161,3,0,0,0,0,3,81,25
W00003016,282,167,1,0,0,0,0,2,92,20
W00003017,341,171,1,0,0,0,0,0,115,54
W00003018,251,185,0,0,0,0,0,1,51,14
W00003019,330,197,0,0,0,5,0,4,92,32
W00003020,342,213,0,2,0,1,1,1,87,37
W00003021,318,196,1,0,0,1,0,12,86,22
W00003022,332,210,0,0,0,2,0,4,89,27
W00003023,375,238,0,0,0,0,1,1,112,23
W00003024,284,146,5,1,0,1,0,3,96,32
W00003025,268,166,2,0,0,0,0,0,77,23
W00003026,411,207,0,0,0,0,0,3,163,38
W00003027,270,121,5,1,0,0,0,2,127,14
W00003028,298,169,1,3,0,2,0,0,98,25
W00003029,260,190,0,1,1,0,0,4,54,10
W00003030,330,238,0,0,0,4,0,2,73,13
W00003031,309,146,13,2,0,1,0,6,127,14
W00003032,262,96,0,1,0,12,0,5,118,30
W00003033,311,154,0,2,0,3,0,2,123,27
W00003034,261,153,3,2,0,0,0,3,79,21
W00003035,262,98,2,0,0,3,0,2,137,20
W00003036,365,149,2,5,0,4,0,4,170,31
W00003037,434,227,0,9,0,7,3,0,170,18
W00003038,312,174,1,0,0,1,0,0,103,33
W00003039,209,67,0,0,0,0,0,8,105,29
W00003040,340,117,0,0,0,0,0,0,193,30
W00003041,301,212,8,2,0,1,0,0,63,15
W00003042,298,144,1,0,0,2,0,6,134,11
W00003043,280,191,0,0,0,2,0,2,69,16
W00003044,245,146,8,0,0,12,0,1,52,26
W00003045,380,195,4,0,2,18,0,4,115,42
W00003046,300,193,0,0,1,0,0,1,83,22
W00003047,291,208,1,0,0,4,0,0,63,15
W00003048,253,188,0,0,0,0,0,2,47,16
W00003049,284,183,0,0,0,0,0,0,88,13
W00003050,243,189,0,0,0,0,0,0,41,13
W00003051,264,167,0,0,0,0,0,0,81,16
W00003052,268,155,5,4,0,10,0,2,78,14
W00003053,322,222,1,6,0,7,0,1,58,27
W00003054,302,200,3,13,0,0,0,0,62,24
W00003055,284,162,0,2,0,1,0,1,100,18
W00003056,320,183,8,12,1,11,0,3,78,24
W00003057,354,264,0,16,0,3,0,1,41,29
W00003058,248,142,0,0,0,5,0,1,89,11
W00003059,287,190,1,0,1,10,0,0,65,20
W00003060,192,110,0,5,0,0,0,0,58,19
W00003062,274,185,3,0,0,0,0,0,66,20
W00003063,259,172,0,2,0,0,0,0,69,16
W00003064,240,161,1,0,0,0,0,1,68,9
W00003065,386,260,4,0,0,1,3,0,91,27
W00003066,337,237,2,0,0,0,0,0,75,23
W00003067,149,94,1,0,0,0,0,0,37,17
W00003068,473,326,0,0,0,0,0,2,111,34
W00003069,435,335,1,0,1,0,0,2,70,26
W00003070,483,309,2,0,0,5,0,4,126,37
W00003071,371,248,0,0,0,0,0,1,55,67
W00003072,378,259,1,0,0,0,0,1,91,26
W00003073,305,178,2,0,0,0,0,0,95,30
W00003074,245,150,0,2,0,6,0,0,65,22
W00003075,383,212,0,5,0,2,0,5,127,32
W00003076,259,147,2,1,0,0,0,0,93,16
W00003077,119,87,0,0,0,0,0,0,22,10
W00003078,457,290,0,1,0,1,0,5,120,40
W00003079,333,239,2,0,0,0,0,1,66,25
W00003080,358,245,0,0,0,2,0,1,74,36
W00003081,294,204,2,0,0,0,0,2,60,26
W00003082,303,158,2,0,1,0,0,1,121,20
W00003083,230,176,1,0,0,0,0,1,34,18
W00003084,403,288,1,3,0,0,0,1,82,28
W00003085,341,255,0,0,0,1,0,4,52,29
W00003086,349,259,3,3,0,0,0,0,57,27
W00003087,400,274,1,1,0,0,2,2,79,41
W00003088,456,296,2,0,2,0,1,0,117,38
W00003089,393,264,0,0,1,0,0,0,90,38
W00003090,426,285,0,1,1,0,2,3,107,27
W00003091,402,245,0,0,0,0,0,1,123,33
W00003092,263,200,0,0,0,1,0,1,48,13
W00003093,250,175,2,0,0,0,0,0,45,28
W00003094,330,229,0,0,0,0,0,1,77,23
W00003095,465,327,0,0,1,0,0,0,92,45
W00003096,430,241,2,0,0,0,0,5,142,40
W00003097,360,229,1,0,0,1,0,2,85,42
W00003098,455,265,1,0,0,0,0,0,155,34
W00003099,318,203,2,1,0,2,0,1,82,27
W00003100,324,215,2,1,0,0,0,1,80,25
W00003101,296,193,0,0,0,0,0,0,79,24
W00003102,327,227,0,0,0,0,0,1,66,33
W00003103,294,222,1,0,0,0,0,0,48,23
W00003104,341,224,0,1,0,2,0,0,92,22
W00003105,240,149,0,0,0,0,0,3,63,25
W00003106,433,279,0,0,0,0,0,1,124,29
W00003107,405,254,0,0,0,0,0,0,127,24
W00003108,332,238,0,0,0,0,0,0,71,23
W00003109,350,223,1,0,0,0,0,1,89,36
W00003110,210,125,0,0,0,0,0,3,59,23
W00003111,273,174,0,0,0,0,0,3,79,17
W00003112,299,180,2,0,0,1,0,3,79,34
W00003113,218,154,1,2,0,0,0,2,50,9
W00003114,295,190,0,0,0,0,0,3,75,27
W00003115,365,228,4,0,1,2,0,6,98,26
W00003116,366,215,2,1,0,0,0,6,111,31
W00003117,281,151,3,0,0,0,0,4,82,41
W00003118,213,123,1,0,0,2,0,0,66,21
W00003119,434,288,2,0,0,0,0,1,111,32
W00003120,363,196,0,0,0,0,0,0,144,23
W00003121,314,196,0,1,0,0,0,0,87,30
W00003122,255,179,2,1,1,1,0,0,57,14
W00003123,320,219,0,0,0,0,0,0,73,28
W00003124,312,210,0,1,0,0,0,1,65,35
W00003125,314,242,1,0,1,0,0,0,49,21
W00003126,381,201,0,0,0,5,0,4,131,40
W00003127,354,250,0,0,0,4,0,1,65,34
W00003128,402,246,0,5,0,0,0,2,95,54
W00003129,377,234,0,0,1,0,2,3,91,46
W00003130,311,198,0,0,0,0,0,1,76,36
W00003131,329,215,0,0,0,0,0,0,79,35
W00003132,241,146,3,0,0,0,0,0,72,20
W00003133,150,113,2,0,0,0,0,0,28,7
